YIL112W,HOS4,Hda One Similar,,
YMR172W,HOT1,High-Osmolarity-induced Transcription,,
YKL084W,HOT13,Helper Of Tim,,
YPR193C,HPA2,Histone and other Protein Acetyltransferase,,
YEL066W,HPA3,Histone and other Protein Acetyltransferase,,
YBR215W,HPC2,Histone Periodic Control,,
YOL155C,HPF1,Haze Protective Factor,,
YIL110W,HPM1,Histidine Protein Methyltransferase,,
YDR138W,HPR1,HyPerRecombination,,
YDR399W,HPT1,Hypoxanthine guanine PhosphoribosylTransferase,,
YNL004W,HRB1,Hypothetical RNA-Binding protein,,
YOL013C,HRD1,HMG-coA Reductase Degradation,,
YLR207W,HRD3,HMG-coA Reductase Degradation,,
YLR301W,HRI1,HRr25 Interacting,,
YOR267C,HRK1,Hygromycin Resistance Kinase,,
YOL123W,HRP1,Heterogenous nuclear RibonucleoProtein,,
YDR291W,HRQ1,Homologous to RecQ protein,,
YPL204W,HRR25,HO and Radiation Repair,,
YOL133W,HRT1,High level expression Reduces Ty3 transposition,,
YLR097C,HRT3,High level expression Reduces Ty3 transposition,,
YMR186W,HSC82,,,
YHL002W,HSE1,"Has Symptoms of class E mutants; resembles Hbp, Stam and East",,
YGL073W,HSF1,Heat Shock transcription Factor,,
YMR288W,HSH155,Human Sap Homolog,,
YOR319W,HSH49,Human Sap Homolog,,
YKL138C-A,HSK3,Helper of ASK1,,
YKL101W,HSL1,Histone Synthetic Lethal,,
YBR133C,HSL7,Histone Synthetic Lethal,,
YBR272C,HSM3,enHanced Spontaneous Mutability,,
YOR020C,HSP10,Heat Shock Protein,,
YLL026W,HSP104,Heat Shock Protein,,
YFL014W,HSP12,Heat Shock Protein,,
YJL159W,HSP150,Heat Shock Protein,,
YBR072W,HSP26,Heat Shock Protein,,
YCR021C,HSP30,Heat Shock Protein,,
YDR533C,HSP31,Heat-Shock Protein,,
YPL280W,HSP32,Heat-Shock Protein,,
YOR391C,HSP33,Heat-Shock Protein,,
YDR171W,HSP42,Heat Shock Protein,,
YLR259C,HSP60,Heat Shock Protein,,
YDR258C,HSP78,Heat Shock Protein,,
YPL240C,HSP82,Heat Shock Protein,,
YOL068C,HST1,Homolog of SIR Two (SIR2),,
YPL015C,HST2,Homolog of SIR Two (SIR2),,
YOR025W,HST3,Homolog of SIR Two (SIR2),,
YDR191W,HST4,Homolog of SIR Two (SIR2),,
YGR223C,HSV2,Homologous with SVP1,,
YDR225W,HTA1,Histone h Two A,,
YBL003C,HTA2,Histone h Two A,,
YDR224C,HTB1,Histone h Two B,,
YBL002W,HTB2,Histone h Two B,,
YHR067W,HTD2,Hydroxyacyl-Thioester Dehydratase,,
YCR020W-B,HTL1,High-Temperature Lethal,,
YPR033C,HTS1,Histidine-Trna Synthetase,,
YOL012C,HTZ1,Histone Two A Z1,,
YGR268C,HUA1,,,
YOR284W,HUA2,,,
YNR032C-A,HUB1,Homologous to UBiquitin,,
YML058W-A,HUG1,,,
YJR036C,HUL4,Hect Ubiquitin Ligase,,
YGL141W,HUL5,Hect Ubiquitin Ligase,,
YGL168W,HUR1,HydroxyUrea Resistance,,
YPL244C,HUT1,Homolog of UDP-galactose Transporter,,
YER039C,HVG1,Homologous to VRG4,,
YFR053C,HXK1,HeXoKinase,,
YGL253W,HXK2,HeXoKinase,,
YHR094C,HXT1,HeXose Transporter,,
YFL011W,HXT10,HeXose Transporter,,
YOL156W,HXT11,HeXose Transporter,,
YEL069C,HXT13,HeXose Transporter,,
YNL318C,HXT14,HeXose Transporter,,
YDL245C,HXT15,HeXose Transporter,,
YJR158W,HXT16,HeXose Transporter,,
YNR072W,HXT17,HeXose Transporter,,
YMR011W,HXT2,HeXose Transporter,,
YDR345C,HXT3,HeXose Transporter,,
YHR092C,HXT4,HeXose Transporter,,
YHR096C,HXT5,HeXose Transporter,,
YDR343C,HXT6,HeXose Transporter,,
YDR342C,HXT7,HeXose Transporter,,
YJL214W,HXT8,HeXose Transporter,,
YJL219W,HXT9,HeXose Transporter,,
YKL189W,HYM1,,,
YEL034W,HYP2,HYPusine-containing protein,,
YIR037W,HYR1,HYdroperoxide Resistance,,
YOR126C,IAH1,Isoamyl Acetate-Hydrolyzing esterase,,
YJR122W,IBA57,Iron-sulfur cluster assembly factor for Biotin synthase and Aconitase-like mitochondrial proteins,,
YNL164C,IBD2,Inhibition of Bud Division 2,,
YIL090W,ICE2,Inheritance of Cortical ER,,
YER065C,ICL1,IsoCitrate Lyase,,
YPR006C,ICL2,IsoCitrate Lyase,,
YER078C,ICP55,Intermediate Cleaving Peptidase,,
YBR157C,ICS2,Increased Copper Sensitivity,,
YJL077C,ICS3,Increased Copper Sensitivity,,
YLR099C,ICT1,Increased Copper Tolerance,,
YMR195W,ICY1,Interacting with the CYtoskeleton,,
YNL037C,IDH1,Isocitrate DeHydrogenase,,
YOR136W,IDH2,Isocitrate DeHydrogenase,,
YPL117C,IDI1,Isopentenyl Diphosphate Isomerase,,
YDL066W,IDP1,"Isocitrate Dehydrogenase, NADP-specific",,
YLR174W,IDP2,"Isocitrate Dehydrogenase, NADP-specific",,
YNL009W,IDP3,"Isocitrate Dehydrogenase, NADP-dependent",,
YJL146W,IDS2,IME2-Dependent Signaling,,
YFL013C,IES1,Ino Eighty Subunit,,
YNL215W,IES2,Ino Eighty Subunit,,
YLR052W,IES3,Ino Eighty Subunit,,
YOR189W,IES4,Ino Eighty Subunit,,
YER092W,IES5,Ino Eighty Subunit,,
YEL044W,IES6,Ino Eighty Subunit,,
YBR159W,IFA38,,,
YLR223C,IFH1,Interacts with Fork Head,,
YOL023W,IFM1,Initiation Factor of Mitochondria,,
YFR017C,IGD1,Inhibitor of Glycogen Debranching,,
YNL157W,IGO1,Initiation of G zerO,,
YHR132W-A,IGO2,Initiation of G zerO,,
YHR187W,IKI1,Insensitive to KIller toxin,,
YLR384C,IKI3,Insensitive to KIller toxin,,
YJL057C,IKS1,,,
YJR118C,ILM1,Increased Loss of Mitochondrial DNA,,
YBL076C,ILS1,IsoLeucine-tRNA Synthetase,,
YER086W,ILV1,IsoLeucine-plus-Valine requiring,,
YMR108W,ILV2,IsoLeucine-plus-Valine requiring,,
YJR016C,ILV3,IsoLeucine-plus-Valine requiring,,
YLR355C,ILV5,IsoLeucine-plus-Valine requiring,,
YCL009C,ILV6,IsoLeucine Valine,,
YGR287C,IMA1,IsoMAltase,,
YOL157C,IMA2,IsoMAltase,,
YIL172C,IMA3,IsoMAltase,,
YJL221C,IMA4,IsoMAltase,,
YJL216C,IMA5,IsoMAltase,,
YAR073W,IMD1,IMP Dehydrogenase,,
YHR216W,IMD2,IMP Dehydrogenase,,
YLR432W,IMD3,IMP Dehydrogenase,,
YML056C,IMD4,IMP Dehydrogenase,,
YJR094C,IME1,Inducer of MEiosis,,
YJL106W,IME2,Inducer of MEiosis,,
YGL192W,IME4,Inducer of MEiosis,,
YCR046C,IMG1,Integrity of Mitochondrial Genome,,
YCR071C,IMG2,Integrity of Mitochondrial Genome,,
YLR309C,IMH1,shares with Integrins and Myosins significant Homology,,
YJR138W,IML1,Increased Minichromosome Loss,,
YJL082W,IML2,Increased Minichromosome Loss,,
YBR107C,IML3,Increased Minichromosome Loss,,
YGR031W,IMO32,Intermediate cleaved by Mitochondrial Octapeptidyl aminopeptidase,,
YMR150C,IMP1,Inner Membrane Protease,,
YMR035W,IMP2,Inner Membrane Protease,,
YIL154C,IMP2',Independent of Mitochondrial Particle,,
YHR148W,IMP3,Interacting with Mpp10p,,
YNL075W,IMP4,Interacting with Mpp10p,,
YLR413W,INA1,INdicator of Abscission,,
YPL099C,INA17,INner membrane Assembly 17 kDa,,
YIR024C,INA22,INner membrane Assembly 22 kDa,,
YDL181W,INH1,INHibitor (of F1F0-ATPase),,
YHR046C,INM1,INositol Monophosphatase,,
YDR287W,INM2,INositol Monophosphatase,,
YNL152W,INN1,required for INgressioN,,
YJL153C,INO1,INOsitol requiring,,
YDR123C,INO2,INOsitol requiring,,
YOL108C,INO4,INOsitol requiring,,
YGL150C,INO80,INOsitol requiring,,
YMR204C,INP1,INheritance of Peroxisomes,,
YMR163C,INP2,INheritance of Peroxisomes,,
YIL002C,INP51,INositol polyphosphate 5-Phosphatase,,
YNL106C,INP52,INositol polyphosphate 5-Phosphatase,,
YOR109W,INP53,INositol polyphosphate 5-Phosphatase,,
YOL065C,INP54,INositol polyphosphate 5-Phosphatase,,
YLR095C,IOC2,Iswi One Complex,,
YFR013W,IOC3,Iswi One Complex,,
YMR044W,IOC4,Iswi One Complex,,
YJR141W,IPA1,Important for cleavage and PolyAdenylation,,
YHR085W,IPI1,Involved in Processing ITS2,,
YNL182C,IPI3,Involved in Processing ITS2,,
YDR315C,IPK1,Inositol Polyphosphate Kinase,,
YPL209C,IPL1,Increase in PLoidy,,
YBR011C,IPP1,Inorganic PyroPhosphatase,,
YDR072C,IPT1,InositolPhosphoTransferase,,
YPL242C,IQG1,IQGAP-related protein,,
YBR140C,IRA1,Inhibitory Regulator of the RAS-cAMP pathway,,
YOL081W,IRA2,Inhibitory Regulator of the RAS-cAMP pathway,,
YOL015W,IRC10,Increased Recombination Centers,,
YOR013W,IRC11,Increased Recombination Centers,,
YOR235W,IRC13,Increased Recombination Centers,,
YOR135C,IRC14,,,
YPL017C,IRC15,Increased Recombination Centers,,
YPR038W,IRC16,Increased Recombination Centers,,
YJL037W,IRC18,Increased Recombination Centers,,
YLL033W,IRC19,Increased Recombination Centers,,
YDR112W,IRC2,Increased Recombination Centers,,
YLR247C,IRC20,Increased Recombination Centers,,
YMR073C,IRC21,Increased Recombination Centers,,
YEL001C,IRC22,Increased Recombination Centers,,
YOR044W,IRC23,Increased Recombination Centers,,
YIR036C,IRC24,Increased Recombination Centers,,
YLR021W,IRC25,Increased Recombination Centers,,
YDR332W,IRC3,Increased Recombination Centers,,
YDR540C,IRC4,Increased Recombination Centers,,
YFR038W,IRC5,Increased Recombination Centers,,
YFR043C,IRC6,Increased Recombination Centers,,
YFR055W,IRC7,Increased Recombination Centers,,
YJL051W,IRC8,Increased Recombination Centers,,
YJL142C,IRC9,Increased Recombination Centers,,
YHR079C,IRE1,Inositol REquiring,,
YIL026C,IRR1,IRRegular cell behavior,,
YKR019C,IRS4,Increased rDNA Silencing,,
YLL027W,ISA1,Iron Sulfur Assembly,,
YPR067W,ISA2,Iron Sulfur Assembly,,
YER019W,ISC1,Inositol phosphoSphingolipid phospholipase C,,
YER180C,ISC10,message Induced in Sporogenesis in S. Cervisiae,,
YER048W-A,ISD11,"Iron-Sulfur protein biogenesis, Desulfurase-interacting protein",,
YMR081C,ISF1,Increasing Suppression Factor,,
YPL040C,ISM1,Isoleucyl tRNA Synthetase of Mitochondria,,
YOR155C,ISN1,IMP-Specific 5'-Nucleotidase,,
YPR106W,ISR1,Inhibition of Staurosporine Resistance,,
YNL265C,IST1,Increased Sodium Tolerance,,
YBR086C,IST2,Increased Sodium Tolerance,,
YIR005W,IST3,Increased Sodium Tolerance,,
YPL135W,ISU1,IScU homolog,,
YOR226C,ISU2,IscU homolog,,
YBR245C,ISW1,Imitation SWitch subfamily,,
YOR304W,ISW2,Imitation SWitch subfamily,,
YJR050W,ISY1,Interactor of SYf1p,,
YGL133W,ITC1,Imitation switch Two Complex,,
YDR497C,ITR1,myo-Inositol TRansporter,,
YOL103W,ITR2,myo-Inositol TRansporter,,
YML068W,ITT1,Inhibitor of Translation Termination,,
YDR229W,IVY1,Interacting with Vps33p and Ypt7p,,
YDL115C,IWR1,Interacts With RNA polymerase II,,
YKL032C,IXR1,Intrastrand cross (X)-link Recognition,,
YDR492W,IZH1,Implicated in Zinc Homeostasis,,
YOL002C,IZH2,Implicated in Zinc Homeostasis,,
YLR023C,IZH3,Implicated in Zinc Homeostasis,,
YOL101C,IZH4,Implicated in Zinc Homeostasis,,
YGL018C,JAC1,J-type Accessory Chaperone,,
YJL073W,JEM1,DnaJ-like protein of the ER Membrane,,
YKL217W,JEN1,,,
YER051W,JHD1,JmjC domain-containing Histone Demethylase,,
YJR119C,JHD2,JmjC domain-containing Histone Demethylase,,
YPR061C,JID1,DnaJ protein Involved in ER-associated Degradation,,
YLR331C,JIP3,Jumonji domain Interacting Protein,,
YDR475C,JIP4,Jumonji domain Interacting Protein,,
YPR169W,JIP5,Jumonji domain Interacting Protein,,
YNL227C,JJJ1,J-protein (Type III),,
YJL162C,JJJ2,J-protein (Type III),,
YJR097W,JJJ3,J-protein (Type III),,
YLL057C,JLP1,dnaJ-Like Protein,,
YMR132C,JLP2,dnaJ-Like Protein,,
YMR294W,JNM1,Just Nuclear Migration,,
YJR091C,JSN1,Just Say No,,
YKR038C,KAE1,Kinase-Associated Endopeptidase,,
YBR017C,KAP104,KAryoPherin,,
YGL241W,KAP114,KAryoPherin,,
YPL125W,KAP120,KAryoPherin,,
YGL016W,KAP122,KAryoPherin,,
YER110C,KAP123,KAryoPherin,,
YLR347C,KAP95,KAryoPherin,,
YNL188W,KAR1,KARyogamy,,
YJL034W,KAR2,KARyogamy,,
YPR141C,KAR3,KARyogamy,,
YCL055W,KAR4,KARyogamy,,
YMR065W,KAR5,KARyogamy,,
YPL269W,KAR9,KARyogamy,,
YCL024W,KCC4,,,
YJR054W,KCH1,Potassium (K) regulator of CcH1,,
YDR017C,KCS1,pKC1 Suppressor,,
YKL161C,KDX1,Kinase Dead X-talker,,
YFR042W,KEG1,Kre6-binding ER protein responsible for Glucan synthesis,,
YDR367W,KEI1,Kex2-cleavable protein Essential for Inositol phosphorylceramide synthesis,,
YHR158C,KEL1,KELch repeat,,
YGR238C,KEL2,KELch repeat,,
YPL263C,KEL3,KELch,,
YPL145C,KES1,KrE11-1 Suppressor,,
YGL203C,KEX1,Killer EXpression defective,,
YNL238W,KEX2,Killer EXpression defective,,
YIL125W,KGD1,alpha-KetoGlutarate Dehydrogenase,,
YDR148C,KGD2,alpha-KetoGlutarate Dehydrogenase,,
YJL094C,KHA1,K/H ion Antiporter,,
YHR102W,KIC1,Kinase that Interacts with Cdc31p,,
YDR122W,KIN1,KINase,,
YLR096W,KIN2,KINase,,
YDL108W,KIN28,protein KINase,,
YAR018C,KIN3,protein KINase,,
YOR233W,KIN4,KINase,,
YCR091W,KIN82,protein KINase,,
YBL063W,KIP1,KInesin related Protein,,
YPL155C,KIP2,KInesin related Protein,,
YGL216W,KIP3,KInesin related Protein,,
YKL168C,KKQ8,,,
YDL049C,KNH1,Kre9(Nine) Homolog,,
YLL019C,KNS1,Kinase Next to SPA2,,
YHR186C,KOG1,Kontroller Of Growth,,
YNL322C,KRE1,Killer toxin REsistant,,
YDR483W,KRE2,Killer toxin REsistant,,
YDR532C,KRE28,,,
YER038C,KRE29,Killer toxin REsistant,,
YNL132W,KRE33,Killer toxin REsistant,,
YOR336W,KRE5,Killer toxin REsistant,,
YPR159W,KRE6,Killer toxin REsistant,,
YJL174W,KRE9,Killer toxin REsistant,,
YNL308C,KRI1,KRR1-Interacting protein,,
YCL059C,KRR1,contains KRR-R motif,,
YDR037W,KRS1,Lysyl (K) tRNA Synthetase,,
YNL024C-A,KSH1,"KSH (similar to the Hungarian word for ""small"")",,
YHR082C,KSP1,Kinase Suppressing Prp20-10,,
YGR040W,KSS1,Kinase Suppressor of Sst2 mutations,,
YBL071W-A,KTI11,Kluveromyces lactis Toxin Insensitive,,
YKL110C,KTI12,Kluveromyces lactis Toxin Insensitive,,
YOR099W,KTR1,Kre Two Related,,
YKR061W,KTR2,Kre Two Related,,
YBR205W,KTR3,Kre Two Related,,
YBR199W,KTR4,Kre Two Related,,
YNL029C,KTR5,Kre Two Related,,
YPL053C,KTR6,Kre Two Related,,
YIL085C,KTR7,Kre Two Related,,
YGL079W,KXD1,KxDL homolog,,
YJL207C,LAA1,Large AP-1 Accessory,,
YKL008C,LAC1,Longevity-Assurance gene Cognate (LAG1 Cognate),,
YHL003C,LAG1,Longevity Assurance Gene,,
YOL025W,LAG2,Longevity Assurance Gene,,
YHR155W,LAM1,Lipid transfer protein Anchored at Membrane contact sites,,
YHR080C,LAM4,Lipid transfer protein Anchored at Membrane contact sites,,
YFL042C,LAM5,Lipid transfer protein Anchored at Membrane contact site,,
YLR072W,LAM6,Lipid transfer protein Anchored at Membrane contact site,,
YNL045W,LAP2,Leucine AminoPeptidases,,
YNL239W,LAP3,Leucine AminoPeptidases,,
YKR063C,LAS1,Lethal in the Absence of SSD1-v,,
YOR181W,LAS17,,,
YJL062W,LAS21,Local Anestheticum Sensitive,,
YNL071W,LAT1,,,
YMR296C,LCB1,Long-Chain Base,,
YDR062W,LCB2,Long-Chain Base,,
YJL134W,LCB3,Long-Chain Base,,
YOR171C,LCB4,Long-Chain Base,,
YLR260W,LCB5,Long-Chain Base,,
YDR499W,LCD1,"Lethal, Checkpoint-defective, DNA damage sensitive",,
YPL056C,LCL1,Long Chronological Lifespan,,
YLR104W,LCL2,Long Chronological Lifespan 2,,
YGL085W,LCL3,Long Chronological Lifespan 3,,
YER127W,LCP5,Lethal with Conditional Pap1,,
YCL005W,LDB16,Low Dye Binding,,
YDL146W,LDB17,Low Dye Binding,,
YLL049W,LDB18,Low Dye Binding,,
YOR322C,LDB19,Low Dye Binding,,
YBL006C,LDB7,Low Dye Binding,,
YBR204C,LDH1,Lipid Droplet Hydrolase,,
YAL018C,LDS1,Lipid Droplets in Sporulation,,
YOL047C,LDS2,Lipid Droplets in Sporulation,,
YPL213W,LEA1,Looks Exceptionally like U2A,,
YPL054W,LEE1,,,
YNL323W,LEM3,Ligand-Effect Modulator,,
YOR123C,LEO1,LEft Open reading frame,,
YGL009C,LEU1,LEUcine biosynthesis,,
YCL018W,LEU2,LEUcine biosynthesis,,
YLR451W,LEU3,LEUcine biosynthesis,,
YNL104C,LEU4,LEUcine biosynthesis,,
YHR002W,LEU5,LEUcine biosynthesis,,
YOR108W,LEU9,LEUcine biosynthesis,,
YPL055C,LGE1,LarGE cells,,
YDL051W,LHP1,La-Homologous Protein,,
YKL073W,LHS1,Lumenal Hsp Seventy,,
YJR070C,LIA1,Ligand of eIF5A,,
YGL090W,LIF1,Ligase Interacting Factor,,
YJR107W,LIH1,LIpase Homolog,,
YHR156C,LIN1,LINk,,
YMR298W,LIP1,Lag1p/Lac1p Interacting Protein,,
YLR239C,LIP2,LIPoyl ligase,,
YOR196C,LIP5,LIPoic acid,,
YLL007C,LMO1,eLMO homolog,,
YHR192W,LNP1,LuNaPark family member,,
YPR139C,LOA1,Lysophosphatidic acid: Oleoyl-CoA Acyltransferase,,
YFR001W,LOC1,LOCalization of mRNA,,
YJL038C,LOH1,Loss Of Heterozygosity,,
YKL205W,LOS1,Loss Of Suppression,,
YKL183W,LOT5,LOw Temperature-responsive,,
YLR011W,LOT6,LOw Temperature-responsive,,
YFL018C,LPD1,LiPoamide Dehydrogenase,,
YOR059C,LPL1,LD phospholipase,,
YDR503C,LPP1,Lipid Phosphate Phosphatase,,
YOR084W,LPX1,Lipase of PeroXisomes,,
YCL051W,LRE1,Laminarase REsistance,,
YDL240W,LRG1,Lim-RhoGap homolog,,
YNR008W,LRO1,Lecithin cholesterol acyl transferase Related Open reading frame,,
YHR081W,LRP1,Like RrP6,,
YDR439W,LRS4,Loss of RDNA Silencing,,
YGR136W,LSB1,Las Seventeen Binding protein,,
YFR024C-A,LSB3,Las Seventeen Binding protein,,
YCL034W,LSB5,Las Seventeen Binding protein,,
YJL100W,LSB6,Las Seventeen Binding protein,,
YOR142W,LSC1,Ligase of Succinyl-CoA,,
YGR244C,LSC2,Ligase of Succinyl-CoA,,
YGL099W,LSG1,Large-Subunit Gtpase,,
YJL124C,LSM1,Like SM,,
YHR121W,LSM12,Like SM,,
YBL026W,LSM2,Like SM,,
YLR438C-A,LSM3,Like SM,,
YER112W,LSM4,Like SM,,
YER146W,LSM5,Like SM,,
YDR378C,LSM6,Like SM,,
YNL147W,LSM7,Like SM,,
YJR022W,LSM8,Like SM,,
YJR005C-A,LSO1,Late-annotated Small Open reading frame,,
YGR169C-A,LSO2,Late-annotated Small Open reading frame,,
YPL004C,LSP1,Long chain bases Stimulate Phosphorylation,,
YKL176C,LST4,Lethal with Sec Thirteen,,
YGR057C,LST7,Lethal with Sec Thirteen,,
YNL006W,LST8,Lethal with Sec Thirteen,,
YAL024C,LTE1,Low Temperature Essential,,
YNL260C,LTO1,required for biogenesis of the Large ribosomal subunit and initiation of Translation in Oxygen,,
YPR073C,LTP1,Low molecular weight protein Tyrosine Phosphatase,,
YKL143W,LTV1,Low Temperature Viability,,
YDL087C,LUC7,Lethal Unless Cap-binding complex is produced,,
YNL268W,LYP1,LYsine-specific Permease,,
YIR034C,LYS1,LYSine requiring,,
YIL094C,LYS12,LYSine requiring,,
YDR034C,LYS14,LYSine requiring,,
YBR115C,LYS2,LYSine requiring,,
YDL182W,LYS20,LYSine requiring,,
YDL131W,LYS21,LYSine,,
YDR234W,LYS4,LYSine requiring,,
YGL154C,LYS5,LYSine requiring,,
YNR050C,LYS9,LYSine requiring,,
YMR021C,MAC1,Metal binding ACtivator,,
YGL086W,MAD1,Mitotic Arrest-Deficient,,
YJL030W,MAD2,Mitotic Arrest-Deficient,,
YJL013C,MAD3,Mitotic Arrest-Deficient,,
YKL029C,MAE1,MAlic Enzyme,,
YDR005C,MAF1,,,
YER142C,MAG1,3-MethylAdenine DNA Glycosylase,,
YLR427W,MAG2,,,
YEL053C,MAK10,MAintenance of Killer,,
YKL021C,MAK11,MAintenance of Killer,,
YAL025C,MAK16,MAintenance of Killer,,
YDR060W,MAK21,MAintenance of Killer,,
YPR051W,MAK3,MAintenance of Killer,,
YCR020C-A,MAK31,MAintenance of Killer,,
YCR019W,MAK32,MAintenance of Killer,,
YBR142W,MAK5,MAintenance of Killer,,
YGR289C,MAL11,MALtose fermentation,,
YGR292W,MAL12,MALtose fermentation,,
YGR288W,MAL13,MALtose fermentation,,
YBR298C,MAL31,MALtose fermentation,,
YBR299W,MAL32,MALtose,,
YBR297W,MAL33,MALtose,,
YER106W,MAM1,Monopolar microtubule Attachment during Meiosis I,,
YOL060C,MAM3,,,
YIL070C,MAM33,Mitochondrial Acidic Matrix protein,,
YNR073C,MAN2,MANnitol dehydrogenase,,
YLR244C,MAP1,Methionine AminoPeptidase,,
YBL091C,MAP2,Methionine AminoPeptidase,,
YLR163C,MAS1,Mitochondrial ASsembly,,
YHR024C,MAS2,Mitochondrial ASsembly,,
YCR040W,MATALPHA1,MATing type protein ALPHA,,
YCR039C,MATALPHA2,MATing type protein ALPHA,,
YBR185C,MBA1,Multi-copy Bypass of AFG3,,
YJL199C,MBB1,,,
YOR298C-A,MBF1,Multiprotein Bridging Factor,,
YDL056W,MBP1,MluI-box Binding Protein,,
YKL093W,MBR1,Mitochondrial Biogenesis Regulation,,
YOR197W,MCA1,MetaCAspase,,
YDL003W,MCD1,Mitotic Chromosome Determinant,,
YKL165C,MCD4,Morphogenesis Checkpoint Dependent,,
YDL054C,MCH1,MonoCarboxylate transporter Homolog,,
YKL221W,MCH2,MonoCarboxylate transporter Homolog,,
YOL119C,MCH4,MonoCarboxylate transporter Homolog,,
YOR306C,MCH5,MonoCarboxylate transporter Homolog,,
YNL307C,MCK1,Meiosis and Centromere regulatory Kinase,,
YMR043W,MCM1,MiniChromosome Maintenance,,
YIL150C,MCM10,MiniChromosome Maintenance,,
YPR046W,MCM16,MiniChromosome Maintenance,,
YBL023C,MCM2,MiniChromosome Maintenance,,
YDR318W,MCM21,MiniChromosome Maintenance,,
YJR135C,MCM22,MiniChromosome Maintenance,,
YEL032W,MCM3,MiniChromosome Maintenance,,
YPR019W,MCM4,MiniChromosome Maintenance,,
YLR274W,MCM5,MiniChromosome Maintenance,,
YGL201C,MCM6,MiniChromosome Maintenance,,
YBR202W,MCM7,MiniChromosome Maintenance,,
YOR228C,MCP1,Mdm10 Complementing Protein,,
YLR253W,MCP2,Mdm10 Complementing Protein,,
YKL150W,MCR1,Mitochondrial NADH-Cytochrome b5 Reductase,,
YOR221C,MCT1,Malonyl-CoA:ACP Transferase,,
YBR227C,MCX1,Mitochondrial ClpX,,
YGR012W,MCY1,putative Mitochondrial CYsteine synthase,,
YJR024C,MDE1,Methylthioribulose-1-phosphate DEhydratase,,
YNL173C,MDG1,Multicopy suppressor of Defective G-protein,,
YKL085W,MDH1,Malate DeHydrogenase,,
YOL126C,MDH2,Malate DeHydrogenase,,
YDL078C,MDH3,Malate DeHydrogenase,,
YFL016C,MDJ1,Mitochondrial DnaJ,,
YNL328C,MDJ2,Mitochondrial DnaJ homolog,,
YLR188W,MDL1,MultiDrug resistance-Like,,
YPL270W,MDL2,MultiDrug resistance-Like,,
YML104C,MDM1,Mitochondrial Distribution and Morphology,,
YAL010C,MDM10,Mitochondrial Distribution and Morphology,,
YOL009C,MDM12,Mitochondrial Distribution and Morphology,,
YOL076W,MDM20,Mitochondrial Distribution and Morphology,,
YLR368W,MDM30,Mitochondrial Distribution and Morphology,,
YHR194W,MDM31,Mitochondrial Distribution and Morphology,,
YOR147W,MDM32,Mitochondrial Distribution and Morphology,,
YGL219C,MDM34,Mitochondrial Distribution and Morphology,,
YKL053C-A,MDM35,Mitochondrial Distribution and Morphology,,
YPR083W,MDM36,Mitochondrial Distribution and Morphology,,
YOL027C,MDM38,Mitochondrial Distribution and Morphology,,
YLR106C,MDN1,MiDasiN,,
YGR100W,MDR1,Mac1-Dependent Regulator,,
YGL197W,MDS3,Mck1 Dosage Suppressor,,
YJL112W,MDV1,Mitochondrial DiVision,,
YOL111C,MDY2,Mating-Deficient Yeast,,
YBR136W,MEC1,Mitosis Entry Checkpoint,,
YLR288C,MEC3,Mitosis Entry Checkpoint,,
YPR070W,MED1,MEDiator complex,,
YMR112C,MED11,MEDiator complex,,
YDL005C,MED2,MEDiator complex,,
YOR174W,MED4,MEDiator complex,,
YHR058C,MED6,MEDiator complex,,
YOL135C,MED7,MEDiator complex,,
YBR193C,MED8,MEDiator complex,,
